blink_rate,avg_EAR,gaze_x,gaze_y,brow_raise_freq,brow_furrow_intensity,mouth_aspect_ratio,lip_corner_disp,speaking_prob,jaw_variance,mouth_open_duration,pitch,yaw,window_start_time,window_end_time,cognitive_state
0.33421533726011465,0.0257424097472162,0.34104787283062354,0.8033045735180335,0.1631877792411288,0.22206002139688297,0.45550169521922024,0.030824618699370254,0.8792043375853826,-0.7365093043181234,2.0037800901970666,1.0714693099486168,0.3419344935747266,4,14,Stressed
15.378328914148671,0.2559518055153246,0.1514323143699633,0.4774161894803537,0.6018067339454473,0.5817366474211867,0.40146177908904324,0.3380844093662614,0.1268240225504188,-1.4069272629788505,2.2701619899099432,0.023411377326365,0.20883093549458998,32,42,Fatigued
0.415786062069183,0.6010826653932156,0.7098047132723719,0.9505920130759383,0.14716057020568613,0.20547821235286692,0.5208155861440822,0.26855714062064107,0.7766068397963906,-0.7643043686175046,2.635949772711972,0.7389912201094611,0.481273951827605,108,118,Stressed
0.06419548599781433,0.5379230312678858,0.47886311836004597,0.3874543535702994,0.721909573992304,0.8106657734835124,0.4118974783621112,0.7464192328441049,0.4040299503284599,1.3590629114045805,-1.3181631728649221,-0.6343389387624784,0.3453966620635961,82,92,Distracted
0.9915942356641667,0.29403971003999907,0.7102433419272591,0.11539985828082822,0.18018566202720981,0.3200750173276079,0.36765804605910835,0.5910953805356141,0.5037734437246341,-1.3397224924588746,1.993987985543406,0.4802220705314502,0.5739615175016297,163,173,Stressed
10.663042259596118,0.30494666603365045,0.8755763666677143,0.5151376734611006,0.7292519731284146,0.03571094902814309,0.3651633556780287,0.4791693473954418,0.1864168552101847,-0.9650263676220004,1.6774813638628825,0.6624131061883687,0.07880669804540741,114,124,Neutral
0.8238017499205379,0.10314676087836105,0.9430207096457361,0.795072881181164,0.18061349050526962,0.1720282110436887,0.38495872263755715,0.4022946780763187,0.7832900924388664,-1.3080356076681618,2.808522462260841,0.21478760043106054,0.48094160808430353,33,43,Stressed
15.4578823891409,0.22595417229686376,0.8306227604317913,0.22465739764176662,0.3993325801992226,0.4096728692925191,0.9782206685265583,0.18089190137889832,0.799157971104782,-1.5237609215235972,1.094553031899875,0.4834070216427211,0.57835976311654,45,55,Fatigued
8.603916033920731,0.3070407722591624,0.23704150891868003,0.7741904917143247,0.24003841876414977,0.7291032835948762,0.2519082653674215,0.3952924979506717,0.9831622899114084,-0.10728110917180889,0.590200009948155,-1.2091521431010894,0.10962498633000228,15,25,Neutral
19.871315804655556,0.24467212015723783,0.8218393227529025,0.6463099336573813,0.6473421343730912,0.1283499266146948,0.6501871664456533,0.9824825806012478,0.911818569539447,-3.133026047074641,1.324610897199223,0.18614019258212355,0.8263903116005552,132,142,Fatigued
0.6593990799053714,0.4068641075392998,0.4413593324053297,0.4035467789083849,0.7972395750228002,0.3017792231362765,0.8475647962784947,0.7589319486146815,0.29708054987799837,1.1253806733437122,-1.7235397184038599,-1.0648337296552683,0.7227620328396968,41,51,Distracted
13.452541495666479,0.2344672765833334,0.4327714843418189,0.5956798241615295,0.08061540516960175,0.9395685890251657,0.7551336174451959,0.5866239182836627,0.8284386709389908,-1.4375337273483795,0.6286140130594795,0.5047192653211261,0.8286529061182892,34,44,Fatigued
0.3316902516733856,0.18149762827084115,0.4886938586721411,0.502052063848081,0.6144100093171658,0.9132456194883161,0.23196845215778583,0.12113857384890148,0.006087530975590005,0.6895530073882783,-1.7015842644923396,-0.5803266431830372,0.30839459196514607,67,77,Distracted
15.687679019283475,0.24235159088789232,0.5234013709220082,0.2267726253196457,0.6665219766930349,0.08010572660960225,0.4418337048019546,0.1633667583984202,0.18445905105988336,-1.9811517134380385,1.8297657347945693,1.1832559001638168,0.3977934409290982,39,49,Fatigued
0.08321770274007045,0.9152518840307584,0.4097624093140431,0.5379147478386224,0.3027553706179532,0.4606637447107038,0.25175938654544805,0.37485227279680455,0.7999470485848819,1.4898476905531033,-1.624733285661626,-0.6258893369631896,0.8738197762800523,151,161,Distracted
0.003929321422217802,0.4954591929029444,0.3581997358321585,0.43794116546031203,0.27607513606941037,0.4436456466034787,0.08703356509155424,0.28665924844725266,0.781490243258572,1.781951454287822,-1.7951972335585713,-0.733113695858556,0.6798367597577203,0,10,Distracted
14.847778964887972,0.20779169798460492,0.33540681349634693,0.9522640145333723,0.5330552900947112,0.6315443786761603,0.5429404444893278,0.1293806169667009,0.37582121900794097,-2.6877554447843712,2.1840396752443008,0.3629506941974795,0.7779849715709368,157,167,Fatigued
12.972198746702313,0.23289057796640603,0.4744349141471741,0.3337765970697978,0.5793134027884609,0.8890006108146659,0.569304984412202,0.631722418326584,0.5187478471147094,-2.3177705494077783,1.604161254312796,0.48018435795243053,0.31023528374470477,126,136,Fatigued
8.435697054189374,0.30250817358951687,0.7253105755407004,0.4986244632662835,0.6084910865636168,0.897774068255051,0.40145100761237196,0.3851250709192222,0.0035489918647713115,-0.4229060194837984,1.241930556965996,-0.44323474678470615,0.8042337890322266,143,153,Neutral
7.616982191255526,0.2705044291752321,0.4787022008507855,0.1861321543680995,0.29201410044073406,0.7781256612865217,0.8939783918831082,0.7244604232514118,0.4651736966566383,-1.1464716150735341,1.1882805602544972,0.6692057119366459,0.4638217187676631,4,14,Neutral
0.44914820273221256,0.4401207709849362,0.09113733908970723,0.7186037406901956,0.19033382010821814,0.10284292172641332,0.41275832027739345,0.22777834161780142,0.5838582673080154,-1.1877544903197497,1.6719513819971792,1.2346278359493104,0.20353552248180484,71,81,Stressed
8.96539748459117,0.32695352967076674,0.9611905638239142,0.9053506419560637,0.19579113478929644,0.06936130087516545,0.10077800137742665,0.018221825651549728,0.0944429607559284,0.4200944904518413,0.606850593215671,2.0565435648295414,0.8448753109694546,28,38,Alert
0.8690990687247285,0.5683191510779255,0.4395077804475518,0.06724063405203662,0.17179738148577361,0.2119029380932458,0.6145410182213155,0.8321624537291183,0.4940116705993056,-0.7362595834861347,2.2229194376146233,-0.2611284669787596,0.6979904714977925,9,19,Stressed
0.40561939025544236,0.6795518365726839,0.06709373262987872,0.5937057829514346,0.11246398327535935,0.28963555088668325,0.1705303893937753,0.8974190500781737,0.6561460918474422,-0.8535855782066583,1.0597822279684594,-0.18469479768734187,0.9190382770286711,64,74,Stressed
7.177580067617799,0.3523442514993725,0.5924145688620425,0.046450412719997725,0.6075448519014384,0.17052412368729153,0.06505159298527952,0.9488855372533332,0.9656320330745594,-0.7837656655863965,-0.6905410523162594,-0.9161919154812425,0.6842330265121569,2,12,Alert
8.01961665769399,0.31856801496283865,0.029247283034559146,0.8258167505647627,0.1288698674734452,0.3351188542591419,0.7435082562916078,0.1607598960483082,0.8179670241190622,1.5634133588321082,-0.8184286659420014,1.532367724678116,0.2870381331749128,89,99,Alert
9.606730002520106,0.3154679963213522,0.5272247516003958,0.21941563855690382,0.7980465828368204,0.213712974852579,0.2672072767565691,0.23325432182254846,0.5149824036958058,-1.3353771881692513,1.3830464276781604,0.4801404468394769,0.873907238785167,8,18,Neutral
0.9506063715798728,0.7296784136472413,0.052045838756131446,0.8842451739289542,0.18218343765112455,0.35386717197849765,0.5858630505279215,0.9760783324725189,0.5323043638481663,-0.4890186116609292,2.105604699612228,0.4302349216670067,0.4407549434413178,28,38,Stressed
0.8218014592542003,0.7692505592415867,0.5967229901062171,0.33720203516895275,0.1631251445425917,0.21079180708200834,0.5097570669008714,0.5852608755098465,0.3593389905157872,-1.349800404351182,1.8953121933440433,1.3274130870733254,0.9012592077965633,16,26,Stressed
0.621125299090829,0.2353255509597496,0.4827539008815263,0.47644457683635205,0.8790620045522501,0.4045164031151317,0.2915138583443534,0.234405744408259,0.5325148697565201,2.008003269455738,-1.959660843404087,-0.5652877286475857,0.32384963074584483,132,142,Distracted
0.36999888595997743,0.7407798671606725,0.7841871792320796,0.7632851902031591,0.17919415111420006,0.3142052347589449,0.3379699792404788,0.4698454349836749,0.3307929914276556,-1.832562648152022,0.9991299162618692,0.5247659292525089,0.3990404520483041,104,114,Stressed
7.171502975219754,0.3027444847191376,0.909032520665641,0.17968310887024197,0.23754332492387764,0.9713950940416396,0.18097695270948977,0.8543850933695791,0.4922778564480348,-0.7582820688875902,-1.1306153349375263,0.6227112239002686,0.5148173539296902,105,115,Alert
8.622010254014782,0.30618315439034927,0.6948870858072801,0.8175945469515462,0.5442497144956385,0.03219642208733686,0.6189223562347216,0.055390730020939194,0.6163563235990249,-0.9063448671525595,0.7561485559354417,0.07511369397980833,0.9110851315740486,16,26,Neutral
12.632731435427225,0.24972452939844583,0.5952297327194016,0.8719130612805055,0.5769816124176819,0.3454808537234457,0.8030118815263205,0.5402788931874211,0.07928028463119174,-2.1269758531986174,1.1230689431545193,0.4913267757387458,0.29632580189980007,33,43,Fatigued
0.553427700787068,0.011389668088552796,0.6965071834768891,0.3760417911091565,0.20156902626386655,0.26940928978273665,0.5876944695313122,0.25218198181926943,0.20371739327766658,-1.3030419161098292,1.7566618385592017,1.0717988881364728,0.5149294953924828,97,107,Stressed
0.6739444490730234,0.5373348248430777,0.431597085892816,0.43962053276701524,0.8276794072035405,0.4276929091162046,0.6411194650519794,0.9535722238351587,0.8396244958615607,-0.054330372240251945,-2.2113751393690877,-0.9578161481792299,0.5605221848950899,113,123,Distracted
12.922852653406752,0.25332659148485254,0.6480303180552142,0.24545446253893044,0.7175613826485358,0.7768213672402811,0.6734197289114326,0.6144994602551925,0.8924690939520117,-2.2961204224064073,1.9878566888346252,0.30037775372729775,0.9880139620654216,159,169,Fatigued
5.4376663412046895,0.3088339649210794,0.7994158789689793,0.6946964708544268,0.2721451372299627,0.5902306668690871,0.3609738969400268,0.09158207332663415,0.9173135754622428,-0.6967718184295749,0.5820265670847269,0.26044226333355597,0.18513292883861965,76,86,Alert
8.462172666081942,0.3014097827961518,0.07705827913433116,0.0585509292439792,0.3342383186960608,0.7848969771114676,0.7076809347409158,0.7886149646724064,0.5172690564416094,0.38298898474092846,0.14125714008746323,-2.1305664798072006,0.43401936617387527,149,159,Alert
7.415672422151603,0.2828231144340208,0.2700024811211953,0.35276846585695576,0.8716367705200551,0.30886520101215775,0.546309571379299,0.7026394640066841,0.9999248268331765,-1.5592109930046445,1.725957168433689,0.46257232939413573,0.8055031112598633,12,22,Neutral
